day_of_month,day_of_week,op_unique_carrier,origin_city_name,origin_state_abr,dest_city_name,dest_state_abr,crs_dep_time,dep_delay,crs_arr_time,arr_delay,crs_elapsed_time,actual_elapsed_time,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
29,6,HA,"Kahului, HI",HI,"Kona, HI",HI,1515,7.0,1550,16.0,35.0,44.0,18.0,84.0,9.0,0.0,0.0,0.0,7.0
20,4,HA,"Kahului, HI",HI,"Kona, HI",HI,1125,11.0,1200,16.0,35.0,40.0,23.0,84.0,5.0,0.0,0.0,0.0,11.0
2,7,DL,"Salt Lake City, UT",UT,"Seattle, WA",WA,2059,14.0,2217,53.0,138.0,177.0,97.0,689.0,14.0,0.0,39.0,0.0,0.0
20,4,DL,"Phoenix, AZ",AZ,"Atlanta, GA",GA,1339,32.0,2010,29.0,211.0,208.0,183.0,1587.0,29.0,0.0,0.0,0.0,0.0
17,1,PT,"Rochester, NY",NY,"Boston, MA",MA,1135,397.0,1255,399.0,80.0,82.0,58.0,343.0,0.0,120.0,2.0,0.0,277.0
15,6,AA,"Dallas/Fort Worth, TX",TX,"Tulsa, OK",OK,2134,16.0,2239,16.0,65.0,65.0,37.0,237.0,16.0,0.0,0.0,0.0,0.0
27,4,UA,"San Antonio, TX",TX,"Newark, NJ",NJ,1244,72.0,1732,49.0,228.0,205.0,189.0,1569.0,6.0,0.0,0.0,0.0,43.0
29,6,AA,"Chicago, IL",IL,"Baltimore, MD",MD,1640,47.0,1924,42.0,104.0,99.0,83.0,622.0,42.0,0.0,0.0,0.0,0.0
22,6,OO,"Chicago, IL",IL,"Huntsville, AL",AL,1245,47.0,1430,59.0,105.0,117.0,77.0,510.0,59.0,0.0,0.0,0.0,0.0
20,4,WN,"Atlanta, GA",GA,"Fort Lauderdale, FL",FL,2140,110.0,2330,95.0,110.0,95.0,77.0,581.0,69.0,0.0,0.0,0.0,26.0
27,4,NK,"Raleigh/Durham, NC",NC,"Orlando, FL",FL,1620,-9.0,1806,27.0,106.0,142.0,103.0,534.0,0.0,0.0,27.0,0.0,0.0
14,5,AS,"Seattle, WA",WA,"Boston, MA",MA,735,-1.0,1553,34.0,318.0,353.0,296.0,2496.0,0.0,0.0,34.0,0.0,0.0
20,4,NK,"Fort Lauderdale, FL",FL,"New York, NY",NY,2020,49.0,2319,35.0,179.0,165.0,143.0,1076.0,22.0,0.0,1.0,12.0,0.0
7,5,DL,"Minneapolis, MN",MN,"Seattle, WA",WA,1228,33.0,1411,22.0,223.0,212.0,192.0,1399.0,9.0,0.0,0.0,0.0,13.0
5,3,DL,"Salt Lake City, UT",UT,"Cincinnati, OH",KY,1125,18.0,1646,29.0,201.0,212.0,187.0,1450.0,18.0,0.0,11.0,0.0,0.0
1,6,AA,"Atlanta, GA",GA,"Phoenix, AZ",AZ,736,0.0,850,17.0,254.0,271.0,243.0,1587.0,0.0,0.0,17.0,0.0,0.0
18,2,AA,"El Paso, TX",TX,"Dallas/Fort Worth, TX",TX,1053,35.0,1336,33.0,103.0,101.0,79.0,551.0,4.0,0.0,0.0,0.0,29.0
2,7,MQ,"Phoenix, AZ",AZ,"Bakersfield, CA",CA,2020,47.0,2156,37.0,96.0,86.0,67.0,425.0,6.0,0.0,0.0,0.0,31.0
24,1,F9,"Grand Rapids, MI",MI,"Orlando, FL",FL,2014,18.0,2303,23.0,169.0,174.0,138.0,1024.0,0.0,0.0,5.0,0.0,18.0
22,6,WN,"Denver, CO",CO,"San Diego, CA",CA,630,3.0,750,18.0,140.0,155.0,120.0,853.0,0.0,0.0,18.0,0.0,0.0
16,7,OH,"Charlotte, NC",NC,"Harrisburg, PA",PA,1459,35.0,1637,63.0,98.0,126.0,61.0,413.0,0.0,35.0,28.0,0.0,0.0
6,4,AA,"San Jose, CA",CA,"Phoenix, AZ",AZ,1619,24.0,1809,23.0,110.0,109.0,92.0,621.0,3.0,0.0,0.0,0.0,20.0
8,6,YX,"Philadelphia, PA",PA,"Boston, MA",MA,1530,183.0,1649,192.0,79.0,88.0,46.0,280.0,42.0,0.0,9.0,0.0,141.0
21,5,WN,"Fort Myers, FL",FL,"Baltimore, MD",MD,1225,50.0,1455,37.0,150.0,137.0,123.0,919.0,1.0,0.0,0.0,0.0,36.0
2,7,UA,"San Francisco, CA",CA,"Reno, NV",NV,1640,156.0,1745,155.0,65.0,64.0,32.0,192.0,0.0,0.0,0.0,0.0,155.0
18,2,WN,"Orlando, FL",FL,"Denver, CO",CO,1355,67.0,1605,58.0,250.0,241.0,217.0,1546.0,10.0,0.0,0.0,0.0,48.0
26,3,WN,"Dallas, TX",TX,"Nashville, TN",TN,1415,308.0,1600,371.0,105.0,168.0,82.0,623.0,1.0,0.0,63.0,0.0,307.0
24,1,WN,"St. Louis, MO",MO,"Las Vegas, NV",NV,1530,14.0,1705,16.0,215.0,217.0,199.0,1371.0,0.0,0.0,16.0,0.0,0.0
22,6,ZW,"Washington, DC",VA,"Charleston, SC",SC,1215,177.0,1409,195.0,114.0,132.0,88.0,441.0,0.0,31.0,18.0,0.0,146.0
13,4,DL,"Denver, CO",CO,"Salt Lake City, UT",UT,1218,101.0,1350,91.0,92.0,82.0,60.0,391.0,68.0,0.0,0.0,0.0,23.0
19,3,NK,"Fort Lauderdale, FL",FL,"Newark, NJ",NJ,1501,26.0,1800,31.0,179.0,184.0,153.0,1065.0,26.0,0.0,5.0,0.0,0.0
26,3,B6,"Hartford, CT",CT,"Fort Myers, FL",FL,1700,33.0,2017,42.0,197.0,206.0,185.0,1180.0,33.0,0.0,9.0,0.0,0.0
18,2,WN,"Chicago, IL",IL,"Fort Myers, FL",FL,1320,36.0,1700,30.0,160.0,154.0,138.0,1105.0,13.0,0.0,0.0,0.0,17.0
19,3,G4,"Nashville, TN",TN,"Sioux Falls, SD",SD,800,-8.0,1010,18.0,130.0,156.0,104.0,741.0,0.0,0.0,18.0,0.0,0.0
28,5,WN,"Kona, HI",HI,"Honolulu, HI",HI,1025,45.0,1115,78.0,50.0,83.0,30.0,163.0,0.0,0.0,78.0,0.0,0.0
26,3,OH,"Charlotte, NC",NC,"Washington, DC",VA,1332,29.0,1459,25.0,87.0,83.0,54.0,322.0,25.0,0.0,0.0,0.0,0.0
20,4,WN,"Baltimore, MD",MD,"Albany, NY",NY,2200,46.0,2315,38.0,75.0,67.0,47.0,289.0,15.0,0.0,0.0,0.0,23.0
28,5,F9,"Phoenix, AZ",AZ,"Minneapolis, MN",MN,1545,83.0,2104,95.0,199.0,211.0,185.0,1276.0,19.0,0.0,12.0,0.0,64.0
4,2,UA,"Newark, NJ",NJ,"Chicago, IL",IL,1701,3.0,1842,47.0,161.0,205.0,146.0,719.0,0.0,0.0,47.0,0.0,0.0
15,6,AA,"Chicago, IL",IL,"Washington, DC",VA,1939,40.0,2229,27.0,110.0,97.0,79.0,612.0,26.0,0.0,0.0,0.0,1.0
9,7,YX,"Washington, DC",VA,"Indianapolis, IN",IN,1025,113.0,1230,95.0,125.0,107.0,81.0,500.0,0.0,0.0,0.0,0.0,95.0
3,1,F9,"Philadelphia, PA",PA,"Orlando, FL",FL,535,42.0,824,30.0,169.0,157.0,118.0,861.0,30.0,0.0,0.0,0.0,0.0
1,6,WN,"Baltimore, MD",MD,"Orlando, FL",FL,1055,44.0,1320,42.0,145.0,143.0,119.0,787.0,0.0,0.0,41.0,0.0,1.0
23,7,UA,"Houston, TX",TX,"Portland, OR",OR,930,27.0,1200,32.0,270.0,275.0,251.0,1825.0,0.0,27.0,5.0,0.0,0.0
19,3,WN,"San Diego, CA",CA,"Sacramento, CA",CA,2000,152.0,2135,153.0,95.0,96.0,73.0,480.0,0.0,0.0,1.0,0.0,152.0
15,6,DL,"Atlanta, GA",GA,"Los Angeles, CA",CA,1940,21.0,2140,43.0,300.0,322.0,294.0,1947.0,16.0,0.0,22.0,0.0,5.0
23,7,WN,"St. Louis, MO",MO,"Las Vegas, NV",NV,1530,1.0,1705,28.0,215.0,242.0,191.0,1371.0,0.0,0.0,28.0,0.0,0.0
21,5,AA,"New York, NY",NY,"Los Angeles, CA",CA,1530,43.0,1846,25.0,376.0,358.0,328.0,2475.0,20.0,0.0,0.0,0.0,5.0
10,1,WN,"San Jose, CA",CA,"Phoenix, AZ",AZ,2215,24.0,5,19.0,110.0,105.0,94.0,621.0,0.0,0.0,0.0,0.0,19.0
21,5,NK,"Myrtle Beach, SC",SC,"Hartford, CT",CT,600,13.0,741,16.0,101.0,104.0,88.0,664.0,13.0,0.0,3.0,0.0,0.0
2,7,F9,"Orlando, FL",FL,"Baltimore, MD",MD,1242,23.0,1500,32.0,138.0,147.0,110.0,787.0,3.0,0.0,9.0,0.0,20.0
7,5,B6,"Boston, MA",MA,"Miami, FL",FL,724,3.0,1050,19.0,206.0,222.0,185.0,1258.0,3.0,0.0,16.0,0.0,0.0
22,6,AA,"Dallas/Fort Worth, TX",TX,"Reno, NV",NV,1217,34.0,1352,48.0,215.0,229.0,204.0,1345.0,34.0,0.0,14.0,0.0,0.0
5,3,UA,"Houston, TX",TX,"Denver, CO",CO,1638,48.0,1810,67.0,152.0,171.0,120.0,862.0,6.0,0.0,19.0,0.0,42.0
2,7,MQ,"Dallas/Fort Worth, TX",TX,"Lafayette, LA",LA,2055,593.0,2217,584.0,82.0,73.0,56.0,351.0,0.0,428.0,0.0,0.0,156.0
3,1,OO,"Iron Mountain/Kingsfd, MI",MI,"Minneapolis, MN",MN,1052,57.0,1207,60.0,75.0,78.0,54.0,257.0,60.0,0.0,0.0,0.0,0.0
18,2,WN,"Ontario, CA",CA,"Chicago, IL",IL,1045,112.0,1630,93.0,225.0,206.0,195.0,1706.0,17.0,0.0,0.0,0.0,76.0
30,7,G7,"Washington, DC",VA,"Newark, NJ",NJ,1403,38.0,1548,16.0,105.0,83.0,39.0,199.0,0.0,0.0,7.0,0.0,9.0
1,6,HA,"Lihue, HI",HI,"Honolulu, HI",HI,1440,21.0,1518,37.0,38.0,54.0,30.0,102.0,23.0,0.0,0.0,0.0,14.0
11,2,DL,"New Orleans, LA",LA,"Detroit, MI",MI,1113,36.0,1445,30.0,152.0,146.0,130.0,926.0,0.0,0.0,0.0,0.0,30.0
30,7,NK,"Portland, OR",OR,"Las Vegas, NV",NV,1600,7.0,1809,16.0,129.0,138.0,113.0,763.0,0.0,0.0,16.0,0.0,0.0
21,5,WN,"Oakland, CA",CA,"Los Angeles, CA",CA,725,34.0,850,15.0,85.0,66.0,52.0,337.0,7.0,0.0,0.0,0.0,8.0
5,3,ZW,"Chicago, IL",IL,"La Crosse, WI",WI,925,43.0,1041,24.0,76.0,57.0,43.0,215.0,0.0,24.0,0.0,0.0,0.0
7,5,B6,"Fort Lauderdale, FL",FL,"Boston, MA",MA,1100,158.0,1425,136.0,205.0,183.0,157.0,1237.0,56.0,0.0,0.0,0.0,80.0
15,6,AA,"Dallas/Fort Worth, TX",TX,"Atlanta, GA",GA,1848,-6.0,2149,71.0,121.0,198.0,160.0,731.0,0.0,0.0,71.0,0.0,0.0
7,5,UA,"Columbus, OH",OH,"San Francisco, CA",CA,1930,14.0,2138,20.0,308.0,314.0,293.0,2120.0,0.0,0.0,6.0,0.0,14.0
14,5,AA,"Charlotte, NC",NC,"Baltimore, MD",MD,1800,65.0,1921,60.0,81.0,76.0,58.0,361.0,5.0,0.0,0.0,0.0,55.0
14,5,AS,"Kahului, HI",HI,"Seattle, WA",WA,1330,28.0,2205,25.0,335.0,332.0,308.0,2640.0,0.0,0.0,0.0,0.0,25.0
21,5,DL,"Atlanta, GA",GA,"Miami, FL",FL,1506,42.0,1700,27.0,114.0,99.0,86.0,594.0,11.0,0.0,0.0,0.0,16.0
17,1,WN,"Denver, CO",CO,"San Francisco, CA",CA,1830,30.0,2010,31.0,160.0,161.0,143.0,967.0,3.0,0.0,1.0,0.0,27.0
30,7,DL,"Detroit, MI",MI,"New Orleans, LA",LA,1555,31.0,1727,29.0,152.0,150.0,124.0,926.0,0.0,0.0,0.0,0.0,29.0
23,7,DL,"Orlando, FL",FL,"Salt Lake City, UT",UT,1859,43.0,2158,51.0,299.0,307.0,278.0,1931.0,0.0,0.0,8.0,0.0,43.0
16,7,G4,"Sanford, FL",FL,"Knoxville, TN",TN,2017,6.0,2154,18.0,97.0,109.0,79.0,511.0,0.0,0.0,12.0,0.0,6.0
24,1,NK,"Orlando, FL",FL,"Atlanta, GA",GA,1945,34.0,2128,33.0,103.0,102.0,62.0,404.0,0.0,0.0,0.0,33.0,0.0
24,1,F9,"Orlando, FL",FL,"Cincinnati, OH",KY,1549,50.0,1810,63.0,141.0,154.0,112.0,757.0,0.0,40.0,13.0,0.0,10.0
14,5,B6,"Buffalo, NY",NY,"New York, NY",NY,1236,32.0,1359,32.0,83.0,83.0,59.0,301.0,32.0,0.0,0.0,0.0,0.0
7,5,UA,"Minneapolis, MN",MN,"Chicago, IL",IL,1531,90.0,1705,74.0,94.0,78.0,49.0,334.0,12.0,0.0,0.0,0.0,62.0
28,5,UA,"Denver, CO",CO,"Detroit, MI",MI,1016,38.0,1510,24.0,174.0,160.0,142.0,1123.0,1.0,0.0,0.0,0.0,23.0
24,1,AA,"Orlando, FL",FL,"Charlotte, NC",NC,1530,64.0,1719,92.0,109.0,137.0,72.0,468.0,0.0,64.0,28.0,0.0,0.0
29,6,WN,"Dallas, TX",TX,"Tulsa, OK",OK,2110,58.0,2215,48.0,65.0,55.0,44.0,238.0,48.0,0.0,0.0,0.0,0.0
17,1,B6,"New York, NY",NY,"Boston, MA",MA,1115,116.0,1231,116.0,76.0,76.0,36.0,184.0,10.0,0.0,0.0,0.0,106.0
13,4,DL,"Salt Lake City, UT",UT,"Dallas/Fort Worth, TX",TX,805,0.0,1140,22.0,155.0,177.0,129.0,989.0,0.0,0.0,22.0,0.0,0.0
12,3,AA,"Chicago, IL",IL,"Philadelphia, PA",PA,936,30.0,1245,15.0,129.0,114.0,96.0,678.0,15.0,0.0,0.0,0.0,0.0
15,6,WN,"Houston, TX",TX,"Nashville, TN",TN,2105,13.0,2255,69.0,110.0,166.0,99.0,670.0,13.0,0.0,56.0,0.0,0.0
19,3,WN,"Orlando, FL",FL,"St. Louis, MO",MO,1920,47.0,2050,46.0,150.0,149.0,122.0,882.0,11.0,0.0,0.0,0.0,35.0
4,2,WN,"Las Vegas, NV",NV,"San Diego, CA",CA,1335,29.0,1445,19.0,70.0,60.0,44.0,258.0,19.0,0.0,0.0,0.0,0.0
17,1,NK,"Manchester, NH",NH,"Orlando, FL",FL,1555,65.0,1906,77.0,191.0,203.0,185.0,1142.0,0.0,0.0,77.0,0.0,0.0
8,6,AA,"Austin, TX",TX,"Los Angeles, CA",CA,705,35.0,825,29.0,200.0,194.0,170.0,1242.0,29.0,0.0,0.0,0.0,0.0
18,2,YV,"Houston, TX",TX,"Birmingham, AL",AL,1020,-7.0,1208,19.0,108.0,134.0,79.0,562.0,0.0,0.0,19.0,0.0,0.0
1,6,MQ,"Knoxville, TN",TN,"Miami, FL",FL,630,50.0,837,70.0,127.0,147.0,118.0,724.0,0.0,50.0,20.0,0.0,0.0
26,3,MQ,"Columbus, OH",OH,"Chicago, IL",IL,650,-5.0,714,21.0,84.0,110.0,76.0,296.0,0.0,0.0,21.0,0.0,0.0
1,6,DL,"Denver, CO",CO,"Atlanta, GA",GA,1455,49.0,1944,39.0,169.0,159.0,134.0,1199.0,0.0,0.0,0.0,0.0,39.0
14,5,HA,"Honolulu, HI",HI,"Kona, HI",HI,1900,19.0,1947,21.0,47.0,49.0,28.0,163.0,2.0,0.0,0.0,0.0,19.0
17,1,UA,"Austin, TX",TX,"Denver, CO",CO,1643,48.0,1806,32.0,143.0,127.0,109.0,775.0,32.0,0.0,0.0,0.0,0.0
1,6,WN,"Fort Lauderdale, FL",FL,"Chicago, IL",IL,2145,107.0,2355,114.0,190.0,197.0,174.0,1167.0,16.0,0.0,7.0,0.0,91.0
5,3,AA,"Dallas/Fort Worth, TX",TX,"Boston, MA",MA,1915,192.0,2359,163.0,224.0,195.0,172.0,1562.0,7.0,0.0,0.0,0.0,156.0
21,5,WN,"San Jose, CA",CA,"Las Vegas, NV",NV,1935,39.0,2100,34.0,85.0,80.0,63.0,386.0,15.0,0.0,0.0,0.0,19.0
2,7,ZW,"Madison, WI",WI,"Chicago, IL",IL,1730,86.0,1841,70.0,71.0,55.0,25.0,108.0,0.0,0.0,0.0,0.0,70.0
16,7,C5,"Washington, DC",VA,"St. Louis, MO",MO,1245,-9.0,1410,37.0,145.0,191.0,127.0,696.0,0.0,0.0,37.0,0.0,0.0
15,6,WN,"Tampa, FL",FL,"St. Louis, MO",MO,2000,37.0,2125,67.0,145.0,175.0,153.0,869.0,0.0,0.0,30.0,0.0,37.0
17,1,NK,"Miami, FL",FL,"Chicago, IL",IL,1938,41.0,2200,32.0,202.0,193.0,160.0,1197.0,0.0,0.0,32.0,0.0,0.0
9,7,UA,"Los Angeles, CA",CA,"Newark, NJ",NJ,1240,53.0,2055,55.0,315.0,317.0,284.0,2454.0,53.0,0.0,2.0,0.0,0.0
15,6,AA,"New York, NY",NY,"Miami, FL",FL,1614,-2.0,1926,110.0,192.0,304.0,149.0,1096.0,0.0,0.0,110.0,0.0,0.0
30,7,WN,"Jacksonville, FL",FL,"Nashville, TN",TN,1120,81.0,1155,80.0,95.0,94.0,73.0,483.0,0.0,0.0,0.0,0.0,80.0
17,1,B6,"New York, NY",NY,"West Palm Beach/Palm Beach, FL",FL,1945,94.0,2241,113.0,176.0,195.0,164.0,1035.0,0.0,0.0,38.0,0.0,75.0
8,6,DL,"Salt Lake City, UT",UT,"San Jose, CA",CA,1114,26.0,1215,15.0,121.0,110.0,86.0,584.0,15.0,0.0,0.0,0.0,0.0
7,5,HA,"Honolulu, HI",HI,"Phoenix, AZ",AZ,1355,37.0,2250,44.0,355.0,362.0,340.0,2917.0,44.0,0.0,0.0,0.0,0.0
18,2,DL,"San Diego, CA",CA,"Salt Lake City, UT",UT,1335,27.0,1631,17.0,116.0,106.0,82.0,626.0,0.0,0.0,0.0,0.0,17.0
9,7,AA,"Phoenix, AZ",AZ,"Chicago, IL",IL,1845,77.0,10,76.0,205.0,204.0,180.0,1440.0,45.0,0.0,0.0,0.0,31.0
10,1,NK,"Las Vegas, NV",NV,"Santa Ana, CA",CA,1130,34.0,1245,65.0,75.0,106.0,47.0,226.0,0.0,0.0,65.0,0.0,0.0
5,3,AA,"Philadelphia, PA",PA,"Las Vegas, NV",NV,2005,11.0,2228,41.0,323.0,353.0,320.0,2176.0,7.0,0.0,30.0,0.0,4.0
12,3,NK,"Baltimore, MD",MD,"Orlando, FL",FL,2050,49.0,2320,125.0,150.0,226.0,111.0,787.0,0.0,49.0,76.0,0.0,0.0
30,7,WN,"San Diego, CA",CA,"Sacramento, CA",CA,1250,101.0,1425,103.0,95.0,97.0,68.0,480.0,3.0,0.0,2.0,0.0,98.0
6,4,OO,"Colorado Springs, CO",CO,"Houston, TX",TX,735,28.0,1105,79.0,150.0,201.0,156.0,809.0,0.0,0.0,0.0,0.0,79.0
15,6,WN,"Phoenix, AZ",AZ,"Long Beach, CA",CA,835,23.0,1000,22.0,85.0,84.0,59.0,355.0,14.0,0.0,0.0,0.0,8.0
25,2,WN,"Houston, TX",TX,"Phoenix, AZ",AZ,2250,10.0,2335,15.0,165.0,170.0,156.0,1020.0,0.0,0.0,5.0,0.0,10.0
13,4,UA,"Fort Myers, FL",FL,"Newark, NJ",NJ,1731,15.0,2030,19.0,179.0,183.0,151.0,1068.0,11.0,0.0,4.0,0.0,4.0
30,7,9E,"New York, NY",NY,"Albany, NY",NY,2120,158.0,2220,164.0,60.0,66.0,31.0,136.0,0.0,0.0,6.0,0.0,158.0
2,7,UA,"Santa Ana, CA",CA,"Houston, TX",TX,1350,-6.0,1858,24.0,188.0,218.0,158.0,1346.0,0.0,0.0,24.0,0.0,0.0
21,5,AA,"Charlotte Amalie, VI",VI,"Miami, FL",FL,1653,-3.0,1957,20.0,184.0,207.0,160.0,1107.0,0.0,0.0,20.0,0.0,0.0
25,2,WN,"Baltimore, MD",MD,"Las Vegas, NV",NV,1420,70.0,1630,74.0,310.0,314.0,287.0,2106.0,70.0,0.0,4.0,0.0,0.0
28,5,B6,"Fort Lauderdale, FL",FL,"New York, NY",NY,1341,45.0,1644,45.0,183.0,183.0,135.0,1069.0,0.0,45.0,0.0,0.0,0.0
16,7,DL,"Asheville, NC",NC,"Atlanta, GA",GA,1608,47.0,1708,41.0,60.0,54.0,38.0,164.0,7.0,0.0,0.0,0.0,34.0
2,7,OO,"San Diego, CA",CA,"San Francisco, CA",CA,1150,8.0,1324,16.0,94.0,102.0,70.0,447.0,16.0,0.0,0.0,0.0,0.0
17,1,ZW,"Louisville, KY",KY,"Chicago, IL",IL,1806,-6.0,1845,32.0,99.0,137.0,74.0,286.0,0.0,0.0,32.0,0.0,0.0
7,5,B6,"Sacramento, CA",CA,"New York, NY",NY,2350,162.0,806,159.0,316.0,313.0,281.0,2521.0,0.0,0.0,0.0,0.0,159.0
14,5,NK,"Orlando, FL",FL,"Dallas/Fort Worth, TX",TX,1631,52.0,1836,35.0,185.0,168.0,140.0,985.0,11.0,0.0,24.0,0.0,0.0
2,7,HA,"Honolulu, HI",HI,"Phoenix, AZ",AZ,1355,63.0,2250,51.0,355.0,343.0,315.0,2917.0,51.0,0.0,0.0,0.0,0.0
27,4,HA,"Los Angeles, CA",CA,"Honolulu, HI",HI,1000,3.0,1305,17.0,365.0,379.0,339.0,2556.0,17.0,0.0,0.0,0.0,0.0
21,5,DL,"New York, NY",NY,"Fort Lauderdale, FL",FL,1116,9.0,1429,15.0,193.0,199.0,155.0,1069.0,0.0,0.0,6.0,0.0,9.0
26,3,OO,"Dallas/Fort Worth, TX",TX,"Grand Island, NE",NE,1322,146.0,1513,130.0,111.0,95.0,75.0,561.0,0.0,130.0,0.0,0.0,0.0
27,4,MQ,"Austin, TX",TX,"El Paso, TX",TX,830,33.0,909,34.0,99.0,100.0,80.0,528.0,26.0,0.0,1.0,0.0,7.0
14,5,HA,"Honolulu, HI",HI,"Kahului, HI",HI,1440,108.0,1526,113.0,46.0,51.0,21.0,100.0,7.0,0.0,0.0,0.0,106.0
29,6,AA,"Dallas/Fort Worth, TX",TX,"Austin, TX",TX,2200,12.0,2301,30.0,61.0,79.0,40.0,190.0,0.0,0.0,18.0,0.0,12.0
23,7,AA,"Myrtle Beach, SC",SC,"Charlotte, NC",NC,1817,74.0,1920,65.0,63.0,54.0,32.0,157.0,0.0,0.0,0.0,0.0,65.0
25,2,WN,"Phoenix, AZ",AZ,"Chicago, IL",IL,605,46.0,1120,38.0,195.0,187.0,170.0,1444.0,38.0,0.0,0.0,0.0,0.0
16,7,UA,"Newark, NJ",NJ,"Las Vegas, NV",NV,1630,256.0,1901,222.0,331.0,297.0,268.0,2227.0,61.0,0.0,0.0,0.0,161.0
6,4,UA,"West Palm Beach/Palm Beach, FL",FL,"Newark, NJ",NJ,1040,-11.0,1342,16.0,182.0,209.0,139.0,1023.0,0.0,0.0,16.0,0.0,0.0
29,6,PT,"Charlotte, NC",NC,"State College, PA",PA,2030,57.0,2212,50.0,102.0,95.0,63.0,424.0,5.0,0.0,0.0,0.0,45.0
27,4,AA,"Phoenix, AZ",AZ,"Santa Ana, CA",CA,1039,68.0,1204,68.0,85.0,85.0,53.0,338.0,68.0,0.0,0.0,0.0,0.0
27,4,DL,"Houston, TX",TX,"Atlanta, GA",GA,602,24.0,858,24.0,116.0,116.0,95.0,689.0,0.0,24.0,0.0,0.0,0.0
17,1,NK,"Orlando, FL",FL,"Newark, NJ",NJ,705,17.0,950,15.0,165.0,163.0,116.0,937.0,15.0,0.0,0.0,0.0,0.0
1,6,DL,"Atlanta, GA",GA,"Boise, ID",ID,855,28.0,1128,52.0,273.0,297.0,277.0,1838.0,0.0,28.0,24.0,0.0,0.0
29,6,9E,"New York, NY",NY,"Myrtle Beach, SC",SC,1120,23.0,1322,17.0,122.0,116.0,86.0,563.0,0.0,0.0,0.0,0.0,17.0
21,5,WN,"Salt Lake City, UT",UT,"Sacramento, CA",CA,1420,33.0,1505,24.0,105.0,96.0,82.0,532.0,10.0,0.0,0.0,0.0,14.0
13,4,YX,"Minneapolis, MN",MN,"Chicago, IL",IL,1536,56.0,1711,45.0,95.0,84.0,58.0,334.0,0.0,0.0,0.0,0.0,45.0
6,4,OO,"Denver, CO",CO,"Jamestown, ND",ND,1325,102.0,1618,84.0,113.0,95.0,79.0,573.0,84.0,0.0,0.0,0.0,0.0
4,2,DL,"Austin, TX",TX,"Salt Lake City, UT",UT,1217,62.0,1426,42.0,189.0,169.0,143.0,1086.0,42.0,0.0,0.0,0.0,0.0
2,7,MQ,"Dallas/Fort Worth, TX",TX,"Little Rock, AR",AR,2105,2.0,2220,17.0,75.0,90.0,62.0,304.0,0.0,2.0,15.0,0.0,0.0
17,1,DL,"Fort Lauderdale, FL",FL,"Atlanta, GA",GA,1040,27.0,1237,33.0,117.0,123.0,78.0,581.0,0.0,0.0,6.0,0.0,27.0
26,3,WN,"Austin, TX",TX,"Dallas, TX",TX,1120,258.0,1230,245.0,70.0,57.0,36.0,189.0,0.0,0.0,238.0,0.0,7.0
28,5,DL,"Los Angeles, CA",CA,"Minneapolis, MN",MN,1630,20.0,2200,39.0,210.0,229.0,204.0,1535.0,20.0,0.0,19.0,0.0,0.0
5,3,B6,"Fort Lauderdale, FL",FL,"Washington, DC",VA,1150,26.0,1427,18.0,157.0,149.0,129.0,899.0,18.0,0.0,0.0,0.0,0.0
7,5,AS,"Portland, OR",OR,"Chicago, IL",IL,1130,38.0,1730,38.0,240.0,240.0,205.0,1739.0,38.0,0.0,0.0,0.0,0.0
27,4,NK,"Las Vegas, NV",NV,"Philadelphia, PA",PA,615,80.0,1353,82.0,278.0,280.0,254.0,2176.0,80.0,0.0,2.0,0.0,0.0
22,6,AA,"Indianapolis, IN",IN,"Charlotte, NC",NC,1208,164.0,1344,155.0,96.0,87.0,65.0,427.0,0.0,0.0,0.0,0.0,155.0
28,5,AA,"Atlanta, GA",GA,"Washington, DC",VA,1420,20.0,1609,15.0,109.0,104.0,81.0,547.0,15.0,0.0,0.0,0.0,0.0
14,5,G4,"Cincinnati, OH",KY,"Las Vegas, NV",NV,1334,43.0,1458,42.0,264.0,263.0,231.0,1678.0,42.0,0.0,0.0,0.0,0.0
19,3,WN,"Kahului, HI",HI,"Oakland, CA",CA,1335,11.0,2135,22.0,300.0,311.0,275.0,2349.0,0.0,0.0,11.0,0.0,11.0
14,5,HA,"Honolulu, HI",HI,"Kona, HI",HI,1537,35.0,1625,30.0,48.0,43.0,28.0,163.0,5.0,0.0,0.0,0.0,25.0
25,2,DL,"San Francisco, CA",CA,"Boston, MA",MA,2250,-1.0,731,18.0,341.0,360.0,324.0,2704.0,0.0,0.0,18.0,0.0,0.0
5,3,DL,"Minneapolis, MN",MN,"Seattle, WA",WA,1843,44.0,2027,19.0,224.0,199.0,178.0,1399.0,0.0,0.0,0.0,0.0,19.0
5,3,WN,"Dallas, TX",TX,"Phoenix, AZ",AZ,1215,95.0,1300,94.0,165.0,164.0,138.0,879.0,0.0,0.0,0.0,0.0,94.0
26,3,AA,"Charlotte, NC",NC,"Greer, SC",SC,1712,18.0,1753,23.0,41.0,46.0,26.0,75.0,12.0,0.0,5.0,0.0,6.0
22,6,AA,"Columbus, OH",OH,"Dallas/Fort Worth, TX",TX,925,42.0,1117,22.0,172.0,152.0,131.0,926.0,22.0,0.0,0.0,0.0,0.0
28,5,HA,"Lihue, HI",HI,"Honolulu, HI",HI,1230,14.0,1307,15.0,37.0,38.0,22.0,102.0,5.0,0.0,1.0,0.0,9.0
