date,station_name,degrees_from_mean,longitude,latitude,max_temp,min_temp,type
2013-05-02,MCALESTER RGNL AP,-12.23,-95.7831,34.8822,17.2,2.8,Weak Cold
2013-10-05,ALEDO,12.78,-90.7417,41.2019,28.9,18.3,Weak Hot
2013-08-01,CARO WWTP,-8.93,-83.3919,43.4839,18.3,13.3,Weak Cold
2013-09-09,HOOPESTON,10.26,-87.685,40.4664,35.6,19.4,Weak Hot
2013-09-11,ALTOONA BLAIR CO AP,8.54,-78.3203,40.2964,31.7,20.0,Weak Hot
2013-09-29,SILVER CREEK FALLS,-10.41,-122.6486,44.8728,11.7,7.8,Weak Cold
2013-09-12,OTIS 2 NE,5.2,-123.9239,45.0333,18.9,14.4,Weak Hot
2013-10-04,SOUTH HAVEN,11.06,-86.2833,42.4014,22.8,18.3,Weak Hot
2013-12-24,FLANDREAU,-36.34,-96.5928,44.0517,-21.7,-31.1,Strong Cold
2013-05-02,FAIRBANKS INTL AP,-21.74,-147.8761,64.8039,2.8,-5.5,Strong Cold
2013-07-04,CALICO ROCK 2 WSW,-8.0,-92.1636,36.1092,28.3,10.0,Weak Cold
2013-12-25,BELOIT,-15.6,-89.0311,42.5039,-8.3,-23.3,Weak Cold
2013-12-12,LA VERKIN,-9.01,-113.2686,37.2008,3.3,-11.7,Weak Cold
2013-01-12,LAWRENCEBURG FILT PLT,14.7,-87.3508,35.2436,20.6,12.2,Weak Hot
2013-12-21,WHITING FLD NAS,12.78,-87.0167,30.7167,25.6,18.9,Weak Hot
2013-12-20,PORT ARTHUR SE TX AP,12.81,-94.0206,29.9506,24.4,20.0,Weak Hot
2013-10-26,KNOXVILLE MCGHEE TYSON AP,-9.94,-83.9858,35.8181,15.6,-1.0,Weak Cold
2013-11-14,FLETCHER 3 W,-9.05,-82.5575,35.4267,6.1,-8.3,Weak Cold
2013-08-04,APALACHICOLA AIRPORT,3.16,-85.0206,29.7258,34.4,26.7,Weak Hot
2013-08-28,CEDAR RAPIDS NO 1,7.25,-91.5881,42.05,35.6,23.3,Weak Hot
2013-10-15,KODIAK AP,7.98,-152.4856,57.7511,13.3,9.4,Weak Hot
2013-12-05,LAKEVIEW,-16.36,-111.8125,44.5994,-20.0,-31.7,Weak Cold
2013-05-12,OJAI,14.25,-119.2275,34.4478,39.4,11.1,Weak Hot
2013-08-24,CODEN,-5.58,-88.2269,30.3875,26.1,22.8,Weak Cold
2013-01-30,PHILADELPHIA 1 WSW,12.7,-89.1303,32.7692,25.6,12.8,Weak Hot
2013-10-04,GREENVILLE KGVL RADIO,22.54,-96.0983,33.1678,35.0,23.9,Strong Hot
2013-11-24,MASSENA INTL AP,-13.09,-74.8458,44.9358,-6.6,-11.6,Weak Cold
2013-09-11,KLAMATH FALLS INTL AP,7.81,-121.7242,42.1469,32.2,7.8,Weak Hot
2013-05-21,MANSFIELD LAHM MUNI AP,19.83,-82.5178,40.8203,30.0,20.0,Strong Hot
2013-03-02,AUSTIN #2,8.95,-117.0675,39.4931,16.1,5.6,Weak Hot
2013-10-22,OWEN 2N,-11.98,-90.5545,44.98,1.1,-2.8,Weak Cold
2013-06-29,ELKO RGNL AP,12.2,-115.7886,40.8289,38.9,13.9,Weak Hot
2013-10-03,TENKILLER FERRY DAM,10.6,-95.05,35.6,30.0,21.1,Weak Hot
2013-03-03,PRESCOTT 2 NNW,-11.93,-93.3878,33.8203,8.9,-6.1,Weak Cold
2013-04-18,INDEPENDENCE 1W,10.66,-89.8214,34.6989,28.9,20.0,Weak Hot
2013-09-07,OMAHA EPPLEY AIRFIELD,9.57,-95.8992,41.3103,31.7,21.7,Weak Hot
2013-07-29,PRINCETON 1 W,-8.47,-87.5906,38.3567,26.7,11.1,Weak Cold
2013-08-04,LODGEPOLE,-10.86,-102.6361,41.1489,21.1,16.7,Weak Cold
2013-10-31,WOODLAND,-7.9,-67.4044,45.1569,9.4,-5.6,Weak Cold
2013-12-27,HYSHAM,13.89,-107.2278,46.2942,10.0,3.3,Weak Hot
2013-12-06,PENSACOLA RGNL AP,9.22,-87.1869,30.4781,26.7,16.7,Weak Hot
2013-07-30,BANDON 2 NNE,-3.3,-124.4019,43.1497,16.1,12.2,Weak Cold
2013-09-10,ALPENA CO RGNL AP,14.49,-83.5644,45.0717,35.0,17.2,Weak Hot
2013-12-07,DUMAS,-18.58,-101.9725,35.8731,-8.9,-15.6,Weak Cold
2013-07-18,GARNETT 1 E,-8.54,-95.2178,38.28,33.3,11.7,Weak Cold
2013-08-26,ROCKWELL CITY,7.09,-94.6292,42.3969,33.9,22.8,Weak Hot
2013-09-03,GRAND LAKE 6 SSW,7.59,-105.8667,40.185,26.7,6.1,Weak Hot
2013-07-20,STAUNTON WATER TRMTMT PLT,6.32,-79.0844,38.1692,32.2,22.8,Weak Hot
2013-06-28,SEMINOLE,4.91,-102.6597,32.7131,39.4,22.2,Weak Hot
2013-09-02,YORK 3 SSW PUMP STN,8.72,-76.75,39.9167,32.8,21.1,Weak Hot
2013-07-05,LIHUE WSO AP 1020.1,-3.83,-159.3405,21.9839,27.2,19.4,Weak Cold
2013-09-06,PALISADES,9.28,-111.2167,43.35,30.6,15.0,Weak Hot
2013-07-03,FAYETTEVILLE DRAKE FLD,-8.87,-94.1694,36.0097,28.9,10.6,Weak Cold
2013-03-14,AUSTIN #2,19.87,-117.0675,39.4931,20.6,5.6,Strong Hot
2013-07-29,GUAM INTL AP,6.56,144.7961,13.4836,33.3,27.2,Strong Hot
2013-08-05,KIT CARSON,4.71,-102.8031,38.7658,28.9,18.9,Weak Hot
2013-05-30,WACO RGNL AP,6.1,-97.2283,31.6189,32.8,23.9,Weak Hot
2013-12-09,TAHOE CITY,-21.88,-120.1428,39.1678,-5.0,-18.3,Strong Cold
2013-10-29,MC HENRY 3W,-13.23,-98.6422,47.5808,-0.6,-7.2,Weak Cold
2013-05-11,MILWAUKEE MT MARY CLG,-12.95,-88.0294,43.0719,7.8,2.8,Weak Cold
2013-12-08,LEONARD CREEK RCH,-33.71,-118.7192,41.5167,-11.1,-23.3,Strong Cold
2013-02-26,VERO BEACH INTL AP,8.28,-80.2428,27.6531,30.0,20.6,Weak Hot
2013-06-22,PONCE 4 E,-4.61,-66.5253,18.0258,33.3,18.3,Weak Cold
2013-12-22,BENT CREEK,13.67,-82.5967,35.5044,18.3,11.7,Weak Hot
2013-08-16,SALISBURY,-9.24,-80.4822,35.6836,21.7,13.3,Weak Cold
2013-09-11,RIPLEY,8.29,-81.7119,38.8172,32.2,20.6,Weak Hot
2013-07-25,DAYTON-MCD,-7.77,-84.1911,39.7633,23.9,11.7,Weak Cold
2013-08-28,MC LEOD 3 E,8.57,-97.2392,46.3911,36.7,20.6,Weak Hot
2013-09-01,OCHOCO RS,9.8,-120.4264,44.3964,33.3,6.1,Weak Hot
2013-02-18,FT LAUDERDALE,-10.43,-80.2011,26.1019,14.4,7.2,Weak Cold
2013-10-26,LAFAYETTE,-10.52,-86.03,36.5192,15.6,-2.2,Weak Cold
2013-09-01,SAND MT SUBSTN,6.35,-85.9681,34.2878,31.7,21.7,Weak Hot
2013-03-19,LIBERTY,8.89,-94.795,30.0592,31.1,16.7,Weak Hot
2013-07-20,CASCADE 1 NW,6.7,-116.0481,44.5228,34.4,6.7,Weak Hot
2013-06-08,BLACK ROCK,7.85,-112.9539,38.7075,37.8,7.2,Weak Hot
2013-04-29,MOSQUERO 1 NE,10.87,-103.9439,35.8022,31.1,7.8,Weak Hot
2013-09-26,MYSTIC LAKE,-15.21,-109.7311,45.2436,3.3,-2.2,Weak Cold
2013-07-05,FRIANT GOVERNMENT CAMP,7.19,-119.7072,36.9969,41.7,23.3,Weak Hot
2013-06-28,LIBERAL,10.05,-100.9294,37.0222,42.2,18.9,Weak Hot
2013-05-03,CANTON L&D 20,-13.32,-91.5158,40.1433,10.0,2.8,Weak Cold
2013-06-04,PONCE 4 E,2.13,-66.5253,18.0258,34.4,21.1,Weak Hot
2013-10-02,GATESVILLE,9.59,-97.7019,31.4144,32.2,22.2,Weak Hot
2013-04-22,HARLOWTON,-11.47,-109.8311,46.4328,15.0,-13.3,Weak Cold
2013-11-25,WHITEVILLE 7 NW,-25.82,-78.7914,34.4094,5.0,-6.1,Strong Cold
2013-01-12,CHARMANY FARM,14.32,-89.4819,43.0597,8.3,1.7,Weak Hot
2013-12-24,LA HARPE,-14.09,-90.9686,40.5839,-11.1,-22.2,Weak Cold
2013-01-29,DETROIT CITY AP,14.08,-83.01,42.4092,13.9,2.2,Weak Hot
2013-04-11,CULLOWHEE,9.7,-83.1747,35.3117,31.1,8.9,Weak Hot
2013-09-02,GLENNVILLE,7.75,-118.7006,35.7269,30.6,15.6,Weak Hot
2013-07-01,THE DALLES,5.97,-121.2047,45.6069,39.4,21.1,Weak Hot
2013-09-25,FERN RIDGE-VENETA,-11.3,-123.3703,44.0494,12.8,6.1,Weak Cold
2013-10-07,ITHACA CORNELL UNIV,27.36,-76.4492,42.4492,27.8,18.3,Strong Hot
2013-01-15,LIMON WSMO,-15.74,-103.7158,39.1894,-2.1,-27.1,Weak Cold
2013-07-01,WINNEMUCCA MUNI AP,7.58,-117.8081,40.9017,41.7,16.1,Weak Hot
2013-01-18,WATERLOO MUNI AP,13.7,-92.4011,42.5544,10.0,-4.4,Weak Hot
2013-05-20,NEILLSVILLE 3ESE,10.22,-90.535,44.5378,28.3,16.1,Weak Hot
2013-05-19,PETERSBURG 1,-6.39,-132.9372,56.8056,6.7,2.8,Weak Cold
2013-08-30,FT MADISON,10.92,-91.3339,40.6222,40.0,23.9,Weak Hot
2013-01-10,ST PETERSBURG AP,8.29,-82.6261,27.7628,26.1,20.6,Weak Hot
2013-05-03,COTULLA LA SALLE CO AP,-10.93,-99.2183,28.4567,23.3,8.9,Weak Cold
2013-06-04,WILLISTON SLOULIN INTL AP,-12.7,-103.6367,48.1739,12.2,7.2,Weak Cold
2013-09-07,FARMINGTON RGNL AP,5.85,-108.2292,36.7436,33.3,16.7,Weak Hot
2013-07-21,VICTORVILLE PUMP PT,6.12,-117.3058,34.535,38.9,22.8,Weak Hot
2013-11-29,MONTE VISTA 2W,-35.51,-106.1872,37.5811,-11.7,-25.0,Strong Cold
2013-09-16,SHOSHONE 1 WNW,8.27,-114.4169,42.9383,30.0,16.1,Weak Hot
2013-09-03,BATTLE GROUND,6.92,-122.5286,45.7717,26.1,15.0,Weak Hot
2013-01-16,EPHRAIM,-14.66,-111.5992,39.3583,-12.8,-25.0,Weak Cold
2013-02-18,ANTIOCH PUMPING PLANT #3,8.44,-121.7525,37.9833,20.0,13.3,Weak Hot
2013-06-21,RUXTON PARK,8.34,-104.9742,38.8417,27.8,4.4,Weak Hot
2013-01-18,PLEASANT GROVE,-11.45,-111.7339,40.3675,-7.8,-15.0,Weak Cold
2013-08-19,LURAY 5 E,-10.82,-78.3728,38.6661,18.3,15.0,Weak Cold
2013-05-06,COLLEGE OBSY,-10.35,-147.8483,64.8603,3.9,-8.3,Weak Cold
2013-02-06,SPRINGERVILLE,14.61,-109.275,34.1311,12.2,7.2,Weak Hot
2013-05-05,GRANDFATHER MTN,-12.01,-81.8311,36.0956,3.9,2.2,Weak Cold
2013-12-21,WASHINGTON REAGAN AP,23.66,-77.0342,38.8483,22.2,10.6,Strong Hot
2013-04-13,FORESTBURG 4 NNE,-15.24,-98.0833,44.0686,0.6,-7.2,Weak Cold
2013-10-22,ROSHOLT 9 NNE,-11.7,-89.245,44.7511,2.8,-1.7,Weak Cold
2013-04-28,TOWER FALLS,7.45,-110.4203,44.9167,17.8,1.1,Weak Hot
2013-05-04,FEDERAL POINT,-7.43,-81.5389,29.755,22.8,18.3,Weak Cold
2013-07-01,BEOWAWE,6.38,-116.475,40.5903,40.0,15.0,Weak Hot
2013-05-07,JEANERETTE 5 NW,-9.1,-91.7108,29.9592,25.6,9.4,Weak Cold
2013-09-01,HAVERHILL,9.8,-71.0603,42.7594,28.3,20.6,Weak Hot
2013-07-02,LACROSSE,9.15,-117.8831,46.8167,40.6,18.3,Weak Hot
2013-04-04,ENID,-19.12,-97.8747,36.4194,2.8,1.1,Weak Cold
2013-07-05,LONG CREEK,-7.04,-83.2678,34.7975,22.8,18.3,Weak Cold
2013-12-19,HOBART MUNI AP,10.93,-99.0525,34.9894,18.9,8.9,Weak Hot
2013-07-01,NEW MEADOWS RS,7.14,-116.2933,44.9714,32.8,13.3,Weak Hot
2013-01-23,PLACERVILLE IFG,9.46,-120.7333,38.7333,21.1,6.7,Weak Hot
2013-03-13,FORKS 1 E,6.27,-124.3539,47.9558,10.0,8.3,Weak Hot
2013-12-21,COVINGTON 3 SW,15.35,-89.7,35.5497,20.6,15.0,Weak Hot
2013-07-03,MT VERNON 3 NE,-10.81,-88.8533,38.3483,20.0,17.2,Weak Cold
2013-05-30,TOK,10.19,-143.0372,63.3336,26.1,5.6,Weak Hot
2013-06-29,ROME 2 NW,22.15,-117.6569,42.8592,38.9,18.3,Strong Hot
2013-03-24,LAMAR,-11.54,-102.6306,38.0936,-0.6,-14.4,Weak Cold
2013-03-25,DILLON 1 E,-27.79,-106.0353,39.6261,-10.6,-25.0,Strong Cold
2013-07-22,FAYETTEVILLE WTP,-6.88,-86.5411,35.15,25.0,21.1,Weak Cold
2013-07-04,NEW HARMONY,13.35,-113.2897,37.4636,37.8,21.7,Strong Hot
2013-07-05,OPELIKA,-8.36,-85.4492,32.6592,23.9,20.6,Weak Cold
2013-05-25,RATON MUNI CREWS AP,8.06,-104.5022,36.7414,28.9,12.8,Weak Hot
2013-05-11,BILOXI,-5.37,-89.0008,30.3931,22.8,16.7,Weak Cold
2013-07-16,CARLSBAD CAVERN CITY AP,-5.44,-104.2581,32.3336,29.4,15.0,Weak Cold
2013-11-14,UNIVERSITY EXP STN,16.5,-147.8611,64.8569,5.6,-10.0,Weak Hot
2013-04-18,MAMMOTH CAVE,10.67,-86.1481,37.1317,28.9,18.3,Weak Hot
2013-05-03,OSAGE CITY,-21.1,-95.8031,38.6361,3.9,0.0,Weak Cold
2013-03-22,SPENCER,-14.47,-81.3583,38.8008,-1.7,-7.8,Weak Cold
2013-05-02,LAMAR,-28.53,-102.6306,38.0936,7.2,-1.7,Strong Cold
2013-08-05,TRIBUNE 1W,4.86,-101.7758,38.4661,30.6,20.0,Weak Hot
2013-07-26,LAKEVIEW,5.3,-111.8125,44.5994,30.0,5.6,Weak Hot
2013-12-21,FORDYCE,16.05,-92.3989,33.8228,22.8,16.7,Weak Hot
2013-10-02,HANNIBAL WTR WKS,10.83,-91.3719,39.7233,28.3,17.8,Weak Hot
2013-10-26,ASHEBORO 2 W,-11.79,-79.8378,35.7044,14.4,-2.2,Weak Cold
2013-04-09,ELSBERRY 1 S,11.53,-90.7847,39.1506,25.0,17.8,Weak Hot
2013-11-26,SEVIERVILLE,-12.63,-83.5983,35.9297,3.3,-2.2,Weak Cold
2013-03-01,SANTA MARIA PUBLIC AP,9.39,-120.4486,34.8994,27.8,4.4,Weak Hot
2013-12-25,JUNCOS 1 SE,-3.44,-65.9114,18.2264,25.6,17.8,Weak Cold
2013-07-31,MIDLAND ODESSA,4.71,-102.1889,31.9433,37.8,25.6,Weak Hot
2013-09-01,SANDERSVILLE,5.28,-82.8045,32.9744,31.7,22.8,Weak Hot
2013-06-21,FREEPORT 2 NW,3.22,-95.3808,28.9844,33.3,27.2,Weak Hot
2013-05-02,ROME 2 NW,-10.92,-117.6569,42.8592,24.4,-7.2,Weak Cold
2013-03-14,WENATCHEE PANGBORN AP,5.96,-120.2014,47.3978,15.0,6.7,Weak Hot
2013-01-15,BAMBERG,10.76,-81.0306,33.3,25.0,12.8,Weak Hot
2013-12-14,WORCESTER RGNL AP,-11.09,-71.8731,42.2706,-8.8,-13.2,Weak Cold
2013-06-29,ALTAMONT,19.84,-110.2878,40.3561,36.7,15.0,Strong Hot
2013-04-11,TANANA CALHOUN MEM AP,-20.29,-152.1069,65.1744,-7.7,-29.9,Weak Cold
2013-11-08,SANTAQUIN CHLORINATOR,11.28,-111.7794,39.9578,16.1,8.9,Weak Hot
2013-05-03,DANEVANG 1 W,-11.79,-96.2319,29.0567,25.0,7.2,Weak Cold
2013-08-03,VERMILLION 2 SE,-9.17,-96.9194,42.7625,20.6,13.3,Weak Cold
2013-10-04,MIDDLETOWN 4 W,9.5,-72.7167,41.55,26.1,12.8,Weak Hot
2013-05-08,WICKIUP DAM,7.68,-121.6875,43.6825,20.6,8.9,Weak Hot
2013-01-17,UTAH LAKE LEHI,-10.62,-111.8972,40.3603,-8.3,-16.1,Weak Cold
2013-07-21,WILSON 3 SW,4.01,-77.9456,35.6939,31.7,24.4,Weak Hot
2013-07-24,PALMER JOB CORPS,7.6,-149.0992,61.5889,27.2,12.2,Weak Hot
2013-05-14,RANDSBURG,11.06,-117.6525,35.3692,35.6,23.3,Weak Hot
2013-01-11,CAIRO 1SW,11.45,-84.2175,30.8697,25.6,15.6,Weak Hot
2013-10-26,DALLAS 7 NE,-11.18,-84.7475,33.9881,13.9,-2.8,Weak Cold
2013-12-22,CAVALIER 7NW,-15.82,-97.7014,48.8628,-23.3,-26.7,Weak Cold
2013-01-11,FT SMITH RGNL AP,13.15,-94.3625,35.3331,22.8,3.9,Weak Hot
2013-09-14,PORTLAND INTL AP,5.15,-122.6003,45.5908,26.7,16.7,Weak Hot
2013-09-07,RICHARDTON ABBEY,9.86,-102.3192,46.8886,32.8,17.8,Weak Hot
2013-05-04,SAN MARCOS,-11.3,-97.9494,29.8833,21.7,6.7,Weak Cold
2013-06-07,BURLINGTON INTL AP,-9.51,-73.15,44.4683,15.0,11.7,Weak Cold
2013-01-04,DESERT RESORTS RGNL AP,-9.1,-116.1594,33.6267,18.3,-5.5,Weak Cold
2013-10-06,DEAVER,12.23,-108.5931,44.8919,21.7,11.1,Weak Hot
2013-10-05,BONHAM 3NNE,11.56,-96.1661,33.6403,32.8,22.8,Weak Hot
2013-07-19,PAINESVILLE 4 NW,7.74,-81.2956,41.7525,32.8,25.6,Weak Hot
2013-12-06,CLEARMONT 5 SW,-21.25,-106.4472,44.5781,-20.6,-31.1,Weak Cold
2013-05-05,KANSAS CITY DOWNTOWN AP,-10.68,-94.5969,39.1208,13.9,8.3,Weak Cold
2013-04-15,GILDFORD,-14.66,-110.3022,48.5653,-0.6,-6.1,Weak Cold
2013-09-03,PUNTILLA,8.16,-152.735,62.0911,10.0,8.9,Weak Hot
2013-07-12,SISSETON,-9.97,-97.0392,45.6656,32.8,6.1,Weak Cold
2013-06-27,ALBUQUERQUE INTL AP,8.28,-106.6156,35.0419,40.6,20.6,Weak Hot
2013-05-14,ROYAL OAK 2 SSW,-10.21,-76.1897,38.7144,17.8,2.8,Weak Cold
2013-07-13,WARDENSVILLE RM FARM,-9.79,-78.5811,39.1139,20.0,17.2,Weak Cold
2013-05-12,WATERVILLE,9.75,-120.08,47.6497,28.9,15.0,Weak Hot
2013-11-25,JAMESTOWN 2 NW,-27.19,-80.4681,41.4992,-5.0,-12.8,Strong Cold
2013-05-28,SANTA BARBARA MUNI AP,5.29,-119.8425,34.4258,27.2,15.6,Weak Hot
2013-10-02,FT LAUDERDALE,3.65,-80.2011,26.1019,30.6,25.6,Weak Hot
2013-09-02,CORNWALL,10.75,-73.2106,43.9572,28.3,20.0,Weak Hot
2013-12-22,FLORENCE RGNL AP,30.04,-79.7239,34.1853,28.3,19.4,Strong Hot
2013-09-11,GLENS FALLS AP,11.3,-73.6167,43.35,32.8,16.1,Weak Hot
2013-07-02,HARTFORD CITY 4 ESE,-9.08,-85.2892,40.4356,19.4,15.0,Weak Cold
2013-05-03,TULSA INTL AP,-23.12,-95.8872,36.1994,16.1,2.2,Strong Cold
2013-07-05,CRESTVIEW BOB SIKES AP,-9.02,-86.5225,30.7797,24.4,21.1,Weak Cold
2013-09-07,GORDON 6N,22.4,-102.2036,42.8947,36.1,17.8,Strong Hot
2013-02-02,HANA AP 355,3.82,-156.0153,20.7947,25.0,21.7,Weak Hot
2013-03-30,NATURAL BRG,7.07,-111.4533,34.3222,21.1,8.3,Weak Hot
2013-05-30,SAVANNAH 6 SW,6.98,-88.3214,35.1525,31.7,20.6,Weak Hot
2013-06-27,TONOPAH,8.2,-117.0903,38.0511,37.2,16.1,Weak Hot
2013-07-03,KENNETT RADIO KBOA,-14.86,-90.075,36.2253,25.6,13.9,Strong Cold
2013-08-26,ST CROIX FALLS,10.78,-92.6464,45.4117,35.0,25.0,Weak Hot
2013-01-30,NEW BRAUNFELS,12.71,-98.1189,29.7192,28.9,7.2,Weak Hot
2013-07-04,LOS BANOS,7.67,-120.8667,37.0564,40.0,23.9,Weak Hot
2013-04-11,HENDERSON 8 SSW,9.38,-87.6456,37.7558,30.0,17.8,Weak Hot
2013-06-03,HARLAN 1ESE,-8.4,-95.2875,41.6403,18.9,6.7,Weak Cold
2013-06-12,WEBSTER DAM,19.83,-99.4192,39.4031,42.2,22.8,Strong Hot
2013-01-29,KANOPOLIS LAKE,17.4,-97.9597,38.6078,21.7,1.7,Weak Hot
2013-04-10,SEDGWICK 5 S,-40.99,-102.5167,40.8592,-10.6,-12.2,Strong Cold
2013-09-01,GRIGGSVILLE,8.88,-90.7086,39.7378,34.4,17.2,Weak Hot
2013-08-24,LAVON DAM,-6.37,-96.4861,33.0353,36.1,15.6,Weak Cold
2013-01-30,WOODSTOCK 2 NE,16.49,-78.4678,38.8969,22.8,5.0,Weak Hot
2013-06-25,NORWICH PUB UTILITY PLANT,9.27,-72.0642,41.5269,35.0,19.4,Weak Hot
2013-05-01,KENNEWICK,-16.46,-119.1011,46.2111,15.0,1.7,Strong Cold
2013-07-13,CLATSKANIE,-5.83,-123.2058,46.1081,20.6,5.6,Weak Cold
2013-04-05,SCOTIA,5.21,-124.1036,40.4831,15.6,11.7,Weak Hot
2013-05-03,OKLAHOMA CITY WILL ROGERS AP,-13.39,-97.6006,35.3889,17.2,1.1,Weak Cold
2013-11-01,ALLEGANY SP,13.3,-78.7497,42.1003,17.2,11.7,Weak Hot
2013-12-03,DAVID CITY,14.09,-97.1328,41.2492,15.6,-1.7,Weak Hot
2013-02-11,HEBER BLACK MESA RS,-14.38,-110.5581,34.3925,-5.0,-6.7,Weak Cold
2013-04-05,CENTERVILLE,-15.45,-95.9744,31.2581,10.0,3.3,Weak Cold
2013-04-10,TAHOKA,-10.17,-101.7981,33.1714,28.9,-2.8,Weak Cold
2013-07-28,HOLCOMBE,-9.97,-91.1269,45.2236,17.8,9.4,Weak Cold
2013-12-16,SAULT STE MARIE SANDERSON FLD,-16.03,-84.3572,46.4794,-12.1,-26.0,Weak Cold
2013-05-30,RAYMONDVILLE,4.87,-97.8097,26.4819,31.7,25.6,Weak Hot
2013-06-29,NEWHALEM,5.38,-121.2419,48.6758,27.8,15.0,Weak Hot
2013-06-24,BEAVER FALLS,5.9,-131.4683,55.38,23.3,14.4,Weak Hot
2013-06-19,SPRINGER,16.97,-104.585,36.3628,35.0,27.2,Weak Hot
2013-07-01,JEROME,6.99,-114.5192,42.7325,40.0,17.8,Weak Hot
2013-04-30,ANGELICA,12.42,-78.0231,42.3108,20.6,11.7,Weak Hot
2013-10-04,GREENSBORO WTP,9.61,-79.8047,36.0811,30.6,15.6,Weak Hot
2013-12-06,NORFOLK NAS,14.26,-76.2833,36.95,26.1,10.0,Weak Hot
2013-09-05,YAKIMA AIR TERMINAL,9.25,-120.5428,46.5683,30.6,16.1,Weak Hot
2013-01-14,HAYFIELD PUMPING PLT,-17.58,-115.6289,33.7044,10.0,-4.4,Strong Cold
2013-11-28,FAYETTEVILLE WTP,-12.38,-86.5411,35.15,6.7,-9.4,Weak Cold
2013-07-28,RUTH,-10.58,-114.9911,39.2764,18.3,7.2,Weak Cold
2013-12-05,THORSBY EXP STN,24.76,-86.6708,32.9206,23.9,17.2,Strong Hot
2013-09-10,TROUTDALE,5.43,-122.3886,45.5533,26.7,15.6,Weak Hot
2013-03-04,KEWAUNEE,-14.91,-87.505,44.4628,-3.3,-19.4,Weak Cold
2013-07-12,CHINO VALLEY,5.58,-112.4567,34.7569,38.9,14.4,Weak Hot
2013-12-04,LLANO,11.23,-98.6542,30.7425,28.3,5.6,Weak Hot
2013-06-25,KISSIMMEE 2,2.39,-81.4239,28.2764,32.2,23.9,Weak Hot
2013-05-31,KINGSVILLE NAAS,4.95,-97.8167,27.5,35.6,26.1,Weak Hot
2013-07-28,NEWARK WATER WKS,-7.05,-82.4128,40.0875,22.2,13.3,Weak Cold
2013-05-16,SAN ANGELO,8.38,-100.4922,31.3711,38.9,20.0,Weak Hot
2013-04-04,MARION 2 N,-9.6,-83.1333,40.6167,6.1,-6.1,Weak Cold
2013-05-31,EDGARTOWN,8.92,-70.5181,41.3853,26.7,14.4,Weak Hot
2013-11-29,TIFTON,-12.09,-83.4767,31.4461,8.9,-2.2,Weak Cold
2013-04-11,JEANERETTE 5 NW,8.14,-91.7108,29.9592,27.8,22.2,Weak Hot
2013-04-11,WILLS POINT,-14.52,-96.015,32.7019,9.4,2.8,Weak Cold
2013-06-28,DILLION U OF MONTANA WESTERN,9.77,-112.6447,45.2128,33.3,9.4,Weak Hot
2013-07-19,HART 3 WSW,7.39,-86.4239,43.6747,33.9,22.2,Weak Hot
2013-05-03,LOVELOCK DERBY FLD,-10.64,-118.5692,40.0681,28.3,-4.9,Weak Cold
2013-09-07,BUSBY,12.12,-106.9597,45.5397,31.1,16.7,Weak Hot
2013-07-04,WETUMPKA,-8.71,-86.2103,32.5906,23.9,21.7,Weak Cold
2013-09-20,BRODHEAD,10.09,-89.3861,42.6181,32.8,19.4,Weak Hot
2013-09-05,SPANISH FORK PWR HOUSE,7.98,-111.6044,40.0797,31.7,17.8,Weak Hot
2013-01-20,DILIA,9.91,-105.0569,35.1842,21.1,-9.4,Weak Hot
2013-05-01,MOSES LAKE GRANT CO AP,-7.94,-119.3192,47.2078,17.8,-1.0,Weak Cold
2013-04-09,INGOMAR 14 NE,-28.77,-107.2078,46.7392,-0.6,-13.9,Strong Cold
2013-09-05,WASTA,11.75,-102.4478,44.0697,34.4,20.0,Weak Hot
2013-10-03,BELFAST,10.67,-68.9892,44.4394,25.6,7.8,Weak Hot
2013-12-23,GREENPORT PWR HOUSE,22.63,-72.3731,41.1019,16.7,11.1,Strong Hot
2013-05-25,FORD CITY 4 S DAM,-12.88,-79.5144,40.7131,9.4,0.0,Weak Cold
2013-07-04,HARTFORD BRAINARD FLD,5.78,-72.6506,41.7361,32.8,23.3,Weak Hot
2013-05-03,SYRACUSE 1NE,-27.6,-101.7417,37.9928,10.6,-3.9,Strong Cold
2013-08-04,STARTUP 1 E,4.71,-121.7175,47.8664,21.7,15.6,Weak Hot
2013-11-22,PORTLAND INTL AP,-8.75,-122.6003,45.5908,10.0,-4.3,Weak Cold
2013-07-18,COLLEGEVILLE ST JOHN,6.91,-94.3919,45.5794,32.8,23.3,Weak Hot
2013-11-25,FOND DU LAC,-12.56,-88.4533,43.7953,-4.4,-14.4,Weak Cold
2013-03-15,PASO ROBLES,9.95,-120.6856,35.6278,30.0,5.0,Weak Hot
2013-10-17,POUGHKEEPSIE DUTCHESS CO AP,11.3,-73.8842,41.6267,23.9,15.6,Weak Hot
2013-01-11,PENSACOLA RGNL AP,8.4,-87.1869,30.4781,24.4,16.7,Weak Hot
2013-09-08,WILLOW CITY,9.51,-100.2911,48.6061,25.0,14.4,Weak Hot
2013-05-05,PINSON,-12.21,-86.685,33.6906,15.0,3.9,Weak Cold
2013-11-23,MOLINE QUAD CITY INTL AP,-13.1,-90.5233,41.4653,-3.8,-10.5,Weak Cold
2013-01-26,GRANTS MILAN MUNI AP,13.97,-107.8992,35.1664,11.7,4.4,Weak Hot
